bird-Dror.jpg,0.0,0.0010025043,0.00010731769,0.00019369533,0.109700926,0.004296634,0.0014029825,0.8266237,0.006478324,0.00085461524,0.08186638,0.0,0.0020887686,0.007955905,0.0,0.0005235009,0.00046722457,0.0,2.4866295e-05,0.0,0.0,1.3087523e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.282011e-05,0.00096978544,8.376015e-05,0.0010810294,0.044500194,0.00063212734,0.0030140565,0.41439155,0.0007944126,0.0077962372,0.29798064,0.0,0.010623142,0.15058896,0.0,0.008540917,0.096846364,0.0,0.0052546407,0.05001135,0.0,0.00091220037,0.01790635,0.0,0.000147889,0.003371346,0.0,3.2718806e-05,0.00050648715,0.0,1.3087523e-06,4.711508e-05,0.0,0.0,0.0,0.0,0.0,4.057132e-05,0.00016490278,0.0,3.2718806e-05,1.0470018e-05,0.0,0.00040833073,0.0,0.0,0.0009946517,0.0,0.0,0.00354541,0.0,1.3087523e-06,0.0065372176,0.0,5.235009e-06,0.008347223,0.0,1.3087523e-06,0.0012956648,0.0,0.0,4.711508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3087523e-05,0.0017432581,0.0,0.0,0.00070149126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019029259,0.0038281004,0.0,0.00037822942,0.0006661549,0.0,1.4396275e-05,9.1612665e-06,0.0,2.6175046e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0470018e-05,0.0011320708,0.00018584283,0.0,0.0006425974,9.553892e-05,0.0,4.580633e-05,0.0,0.0,7.852514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003756119,8.376015e-05,0.0,0.00021594414,2.6175046e-06,0.0,2.355754e-05,0.0,0.0,5.235009e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012014346,0.00014134526,0.0,0.00096978544,2.4866295e-05,0.0,7.852514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.264314e-06,0.0022201354,0.0118731735,0.0,0.19703196,0.11563922,9.8616496e-05,0.8844913,0.07591574,0.0004892895,0.0353616,0.0,0.0010620238,0.0010809886,0.0,3.6665107e-05,5.057256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007559334,0.017216165,5.057256e-06,0.12612544,0.037920572,8.723767e-05,0.34566092,0.010276345,0.0017637181,0.13106006,0.0,0.0028674642,0.053097397,1.264314e-06,0.0016739517,0.028309256,0.0,0.0011973054,0.013912512,0.0,0.000261713,0.0020886469,0.0,1.26431405e-05,0.00011631689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.057256e-06,0.0006296284,0.0,5.057256e-06,0.0,0.0,0.00041848794,0.0,0.0,0.00096720026,1.264314e-06,0.0,0.002149334,0.0,0.0,0.0032379082,0.0,0.0,0.0016815377,0.0,0.0,8.5973355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5286281e-05,0.0011935125,0.0,0.0,0.00018079691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001264314,0.000656179,0.0,2.5286281e-05,0.000101145124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.264314e-06,0.00036538678,0.00018332554,0.0,6.3215703e-06,0.0,1.264314e-06,2.6550595e-05,0.0,6.3215703e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018964711,7.5858843e-06,3.7929422e-06,8.09161e-05,0.0,3.7929422e-06,1.3907455e-05,0.0,1.264314e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.528628e-06,0.00020608319,2.2757653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022264296,0.0027550175,0.0018008333,0.00527679,0.0972768,0.042918596,0.0049632723,0.67509586,0.051260892,0.006126468,0.024063615,0.0,0.0032018179,0.0002408179,0.0,0.00041045065,0.0,0.0,3.6349873e-05,0.0,0.0,7.57289e-06,0.0,0.0,0.0,0.0,0.0,1.514578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028171152,0.4794639,0.01688906,0.0027898527,0.17208938,0.011453239,0.0015342676,0.24802881,0.008663386,0.0005164711,0.0796774,0.0,0.00031957595,0.031653166,0.0,6.815601e-05,0.015333587,0.0,6.058312e-06,0.0047754645,0.0,0.0,0.0007345703,0.0,0.0,9.087468e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514578e-06,0.009304052,0.009915942,6.058312e-06,0.00085573655,0.00021961381,6.058312e-06,5.1495652e-05,0.0,0.0,0.0009708445,1.514578e-06,0.0,0.002196138,0.0,0.0,0.0026399095,0.0,0.0,2.4233248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3631202e-05,0.012339267,0.051956084,0.0,2.1204092e-05,0.00015600154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.029156e-06,0.00041802353,0.44432417,0.0,4.8466496e-05,6.815601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015448696,0.0006224916,2.1204092e-05,0.00036198413,6.967059e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116622505,0.0005225294,2.4233248e-05,0.00045740255,0.00078758056,0.0,8.178721e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029079898,0.0010132527,3.937903e-05,0.00385763,0.00078152225,1.2116624e-05,0.0007300266,0.0,0.0,7.57289e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764032e-05,0.0039263563,0.00027128516,8.998727e-05,0.115760684,0.009488364,0.00014689098,0.2946964,0.010741568,0.00034009895,0.006771542,1.05867375e-05,5.6903715e-05,0.00071063475,0.0,1.3233422e-06,0.0003573024,0.0,0.0,3.705358e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9700266e-05,0.87249935,0.017015534,3.1760213e-05,0.09823037,0.001953253,4.234695e-05,0.13139729,0.00017468118,0.00064711436,0.054769162,0.0,0.00012174748,0.017642798,0.0,6.616711e-06,0.0067702187,0.0,0.0,0.0020750007,0.0,2.6466844e-06,0.00019056127,0.0,6.616711e-06,1.3233422e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6466844e-06,0.0089444695,0.012980663,0.0,0.00073577825,0.00036127242,0.0,0.00013365757,0.0,0.0,0.00021041141,0.0,0.0,0.00028319523,0.0,0.0,0.00034009895,0.0,0.0,3.3083554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1173475e-05,0.0065214303,0.055745788,0.0005835939,0.0023780458,0.0026731512,0.0,1.05867375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005015467,0.008134585,0.31799516,0.011772452,0.025548445,0.00022761486,0.020638844,0.02652507,0.0,0.02932394,0.014581908,0.0,0.0069740135,0.001048087,0.0,0.00010322069,0.0,0.0,2.6466844e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.425703e-05,0.0010282369,0.0004142061,4.1023606e-05,0.0010110334,1.3233422e-05,0.00033612893,0.00100574,0.0,0.0014622931,0.0011102841,0.0,0.00072916155,0.00024878833,0.0,0.00011645411,9.263395e-06,0.0,1.05867375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6903715e-05,0.0007212215,0.00019188462,0.00035994907,0.00023423157,0.0,0.00064843765,0.000100574005,0.0,0.00011513077,4.1023606e-05,0.0,2.382016e-05,6.616711e-06,0.0,1.3233422e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.278382e-05,0.0028491558,0.00015350769,0.00019056127,0.0012082114,0.0,6.484377e-05,0.00021438143,0.0,1.3233422e-06,2.6466844e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041650477,0.0042515253,0.0013364332,0.004825543,0.17231384,0.034814768,0.009090746,0.83938813,0.026128173,0.022812018,0.036763605,9.530194e-05,0.017793225,0.017584972,8.8242535e-07,0.005972696,0.0034546952,0.0,0.0011828912,7.853586e-05,0.0,0.00022810696,4.4121268e-07,0.0,4.1032778e-05,0.0,0.0,2.0736996e-05,0.0,0.0,9.265466e-06,0.0,0.0,3.0884887e-06,0.0,0.0,0.000102361344,0.07888618,0.007295893,0.00059034256,0.10029426,0.007939622,0.0015208601,0.40211064,0.0020635517,0.00084801076,0.09525826,4.4121268e-07,0.00069182145,0.034374878,0.0,0.001047439,0.017319363,1.323638e-06,0.001327609,0.010839272,0.0,0.000555928,0.007124261,0.0,0.00034767558,0.003981503,0.0,0.00073020696,0.00096802064,0.0,0.00024531424,8.824253e-06,0.0,6.1769774e-06,0.0,0.0,0.0,0.006155358,0.007069551,0.0,0.0006957924,0.00010677347,0.0,1.9854571e-05,4.4121268e-07,3.970914e-06,0.0002682573,0.0,0.0,0.0007646216,0.0,1.7648507e-06,0.002022519,0.0,3.7503076e-05,0.0027333125,0.0,6.1769774e-06,0.0017930883,0.0,6.0004924e-05,0.00053430855,0.0,0.00016986688,2.2060634e-05,0.0,6.61819e-06,0.0,0.0,8.8242535e-07,0.0,0.0,0.0,0.008301416,0.054319456,1.7648507e-06,0.00014692382,0.0007928592,0.0,0.0,3.0884887e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2060633e-06,0.00057842984,0.26301128,3.970914e-06,0.00028414096,0.0031784961,1.7648507e-06,5.603401e-05,7.103524e-05,0.0,8.8242535e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7357647e-06,0.00047386243,0.00012398076,1.4560018e-05,0.00010897953,0.0,2.647276e-06,1.1471529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1471529e-05,0.00028678824,2.8678824e-05,4.5886118e-05,4.8533395e-05,0.0,6.088735e-05,1.7648507e-06,0.0,8.383041e-06,0.0,0.0,1.323638e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000118245,0.0011515651,0.00010765589,0.002203416,0.0004915109,9.265466e-06,0.0023865195,7.0594026e-05,0.0,0.0012552501,2.6031548e-05,0.0,0.00031237857,6.1769774e-06,0.0,6.662311e-05,0.0,0.0,1.5442443e-05,0.0,0.0,3.970914e-06,0.0,0.0,4.4121268e-07,0.0,0.0,4.4121268e-07,0.0,0.0,4.4121268e-07,0.0,0.0,4.4121268e-07,0.0,0.0
