timestr                l_enc    r_enc   imu_hdg  pan_ang  ds_mm
20200702-160134.029,     537,     536,   328.9,   25.0,    3000
20200702-160134.300,     537,     536,   328.9,   25.0,    3000
20200702-160134.551,     537,     536,   328.9,   25.0,    3000
20200702-160134.807,     537,     536,   328.9,   37.5,    1694
20200702-160135.059,     537,     536,   328.9,   37.5,    1664
20200702-160135.449,     537,     536,   328.9,   37.5,    1579
20200702-160135.699,     537,     536,   328.9,   50.0,    3000
20200702-160135.974,     537,     536,   328.9,   50.0,    3000
20200702-160136.225,     537,     536,   328.9,   50.0,    3000
20200702-160136.638,     537,     536,   328.9,   50.0,    3000
20200702-160136.903,     537,     536,   328.9,   62.5,    1305
20200702-160137.162,     537,     536,   328.9,   62.5,    1241
20200702-160137.413,     537,     536,   328.9,   62.5,    1230
20200702-160137.664,     537,     536,   328.9,   62.5,    1259
20200702-160137.914,     537,     536,   328.9,   62.5,    1271
20200702-160138.166,     537,     536,   328.9,   62.5,    1284
20200702-160138.417,     537,     537,   328.9,   62.5,    1309
20200702-160138.667,     570,     569,   328.9,   62.5,    1301
20200702-160139.086,     633,     633,   329.5,   50.0,    3000
20200702-160139.337,     671,     670,   329.3,   50.0,    3000
20200702-160139.588,     708,     708,   328.9,   50.0,    3000
20200702-160139.889,     754,     753,   329.0,   50.0,    3000
20200702-160140.287,     813,     813,   328.9,   37.5,    3000
20200702-160140.634,     865,     865,   328.8,   37.5,    1576
20200702-160140.885,     903,     903,   328.9,   37.5,    3000
20200702-160141.142,     942,     942,   329.3,   25.0,    1885
20200702-160141.578,    1007,    1007,   329.8,   25.0,    3000
20200702-160141.839,    1047,    1046,   329.4,   25.0,    3000
20200702-160142.090,    1075,    1072,   329.8,   25.0,    3000
20200702-160142.491,    1074,    1072,   329.8,   12.5,    3000
20200702-160142.808,    1074,    1072,   329.8,   12.5,    1999
20200702-160143.059,    1074,    1072,   329.8,   12.5,    1885
20200702-160143.560,    1074,    1072,   329.8,    0.0,    2001
20200702-160143.812,    1074,    1072,   329.8,    0.0,    2038
20200702-160144.063,    1074,    1072,   329.8,    0.0,    1987
20200702-160144.314,    1074,    1072,   329.8,    0.0,    2034
20200702-160144.565,    1074,    1072,   329.8,    0.0,    1988
