Date Time          ,Battery Voltage
2019-04-26 10:48:07,10.948
2019-04-26 10:48:13,11.033
2019-04-26 10:48:19,11.033
2019-04-26 10:48:25,11.025
2019-04-26 10:48:31,11.042
2019-04-26 10:48:37,11.025
2019-04-26 10:48:43,11.042
2019-04-26 10:48:49,11.025
2019-04-26 10:48:55,11.050
2019-04-26 10:49:01,11.033
2019-04-26 10:49:07,11.050
2019-04-26 10:49:13,11.042
2019-04-26 10:49:19,11.059
2019-04-26 10:49:25,10.990
2019-04-26 10:49:31,11.068
2019-04-26 10:49:37,11.042
2019-04-26 10:49:43,11.059
2019-04-26 10:49:49,11.059
2019-04-26 10:49:55,11.050
2019-04-26 10:50:01,11.050
2019-04-26 10:50:07,11.050
2019-04-26 10:50:13,11.050
2019-04-26 10:50:19,11.059
2019-04-26 10:50:25,11.059
2019-04-26 10:50:31,11.050
2019-04-26 10:50:37,11.059
2019-04-26 10:50:43,11.042
2019-04-26 10:50:49,11.059
2019-04-26 10:50:55,11.042
2019-04-26 10:51:01,11.050
2019-04-26 10:51:07,11.068
2019-04-26 10:51:13,11.050
2019-04-26 10:51:19,11.033
2019-04-26 10:51:25,11.050
2019-04-26 10:51:31,11.085
2019-04-26 10:51:37,11.068
2019-04-26 10:51:43,11.050
2019-04-26 10:51:49,11.068
2019-04-26 10:51:55,11.085
2019-04-26 10:52:01,11.059
2019-04-26 10:52:07,11.059
2019-04-26 10:52:13,11.076
2019-04-26 10:52:19,11.085
2019-04-26 10:52:25,11.068
2019-04-26 10:52:31,11.025
2019-04-26 10:52:37,11.076
2019-04-26 10:52:43,10.279
2019-04-26 10:52:49,11.059
2019-04-26 10:52:55,11.076
2019-04-26 10:53:01,11.085
2019-04-26 10:53:07,10.279
2019-04-26 10:53:13,11.085
2019-04-26 10:53:19,11.085
2019-04-26 10:53:25,11.076
2019-04-26 10:53:32,11.093
2019-04-26 10:53:38,11.076
2019-04-26 10:53:44,11.085
2019-04-26 10:53:50,11.085
2019-04-26 10:53:56,11.093
2019-04-26 10:54:02,11.033
2019-04-26 10:54:08,11.085
2019-04-26 10:54:14,11.085
2019-04-26 10:54:20,11.025
2019-04-26 10:54:26,11.093
2019-04-26 10:54:32,11.093
2019-04-26 10:54:38,11.085
2019-04-26 10:54:44,11.059
2019-04-26 10:54:50,11.093
2019-04-26 10:54:56,11.093
2019-04-26 10:55:02,11.085
2019-04-26 10:55:08,11.102
2019-04-26 10:55:14,11.093
2019-04-26 10:55:20,11.110
2019-04-26 10:55:26,11.093
2019-04-26 10:55:32,11.093
2019-04-26 10:55:38,11.085
2019-04-26 10:55:44,11.085
2019-04-26 10:55:50,11.102
2019-04-26 10:55:56,11.102
2019-04-26 10:56:02,11.085
2019-04-26 10:56:08,11.102
2019-04-26 10:56:14,11.102
2019-04-26 10:56:20,11.102
2019-04-26 10:56:26,11.008
2019-04-26 10:56:32,11.119
2019-04-26 10:56:38,11.110
2019-04-26 10:56:44,11.102
2019-04-26 10:56:50,11.050
2019-04-26 10:56:56,11.110
2019-04-26 10:57:02,11.119
2019-04-26 10:57:08,11.110
2019-04-26 10:57:14,11.119
2019-04-26 10:57:20,11.128
2019-04-26 10:57:26,11.128
2019-04-26 10:57:32,11.110
2019-04-26 10:57:38,11.128
2019-04-26 10:57:44,11.119
