Date Time          ,Battery Voltage
2019-04-25 22:48:55,10.853
2019-04-25 22:49:01,10.930
2019-04-25 22:49:07,10.930
2019-04-25 22:49:13,10.922
2019-04-25 22:49:19,10.930
2019-04-25 22:49:25,10.905
2019-04-25 22:49:31,10.948
2019-04-25 22:49:37,10.913
2019-04-25 22:49:43,10.930
2019-04-25 22:49:49,10.913
2019-04-25 22:49:55,10.913
2019-04-25 22:50:01,10.922
2019-04-25 22:50:07,10.922
2019-04-25 22:50:13,10.896
2019-04-25 22:50:19,10.948
2019-04-25 22:50:25,10.905
2019-04-25 22:50:31,10.913
2019-04-25 22:50:37,10.930
2019-04-25 22:50:43,10.973
2019-04-25 22:50:49,10.905
2019-04-25 22:50:55,10.930
2019-04-25 22:51:01,10.905
2019-04-25 22:51:07,11.419
2019-04-25 22:51:13,10.913
2019-04-25 22:51:19,10.896
2019-04-25 22:51:25,10.922
2019-04-25 22:51:31,10.125
2019-04-25 22:51:37,10.922
2019-04-25 22:51:43,10.922
2019-04-25 22:51:49,10.905
2019-04-25 22:51:55,10.125
2019-04-25 22:52:01,10.905
2019-04-25 22:52:07,10.922
2019-04-25 22:52:13,10.913
2019-04-25 22:52:19,10.134
2019-04-25 22:52:25,10.930
2019-04-25 22:52:31,10.922
2019-04-25 22:52:37,10.922
2019-04-25 22:52:43,10.151
2019-04-25 22:52:49,10.939
2019-04-25 22:52:55,10.922
2019-04-25 22:53:01,10.922
2019-04-25 22:53:07,10.930
2019-04-25 22:53:13,10.896
2019-04-25 22:53:19,10.922
2019-04-25 22:53:25,10.939
2019-04-25 22:53:31,10.948
2019-04-25 22:53:37,10.930
2019-04-25 22:53:43,10.948
2019-04-25 22:53:49,10.922
2019-04-25 22:53:55,10.948
2019-04-25 22:54:01,10.939
2019-04-25 22:54:07,10.922
2019-04-25 22:54:13,10.930
2019-04-25 22:54:19,10.939
2019-04-25 22:54:25,10.913
2019-04-25 22:54:31,10.948
2019-04-25 22:54:37,10.939
2019-04-25 22:54:43,10.879
2019-04-25 22:54:49,10.948
2019-04-25 22:54:55,10.930
2019-04-25 22:55:01,10.922
2019-04-25 22:55:07,10.930
2019-04-25 22:55:13,10.930
2019-04-25 22:55:19,10.948
2019-04-25 22:55:25,10.939
2019-04-25 22:55:31,10.913
2019-04-25 22:55:37,10.939
2019-04-25 22:55:43,10.956
2019-04-25 22:55:49,10.939
2019-04-25 22:55:55,10.939
2019-04-25 22:56:01,10.948
2019-04-25 22:56:07,10.956
2019-04-25 22:56:13,10.956
2019-04-25 22:56:19,10.948
2019-04-25 22:56:25,10.930
2019-04-25 22:56:31,10.948
2019-04-25 22:56:37,10.948
2019-04-25 22:56:43,10.939
2019-04-25 22:56:49,10.956
2019-04-25 22:56:55,10.948
2019-04-25 22:57:01,10.956
2019-04-25 22:57:07,10.956
2019-04-25 22:57:13,10.930
2019-04-25 22:57:19,10.930
2019-04-25 22:57:25,10.948
2019-04-25 22:57:31,10.948
2019-04-25 22:57:37,10.948
2019-04-25 22:57:43,10.930
2019-04-25 22:57:49,10.956
2019-04-25 22:57:55,10.939
2019-04-25 22:58:01,10.948
2019-04-25 22:58:07,10.948
2019-04-25 22:58:13,10.956
2019-04-25 22:58:19,10.948
2019-04-25 22:58:25,10.913
2019-04-25 22:58:31,10.922
2019-04-25 22:58:37,10.965
2019-04-25 22:58:43,10.965
2019-04-25 22:58:49,10.956
2019-04-25 22:58:55,10.948
2019-04-25 22:59:01,10.956
2019-04-25 22:59:07,10.939
2019-04-25 22:59:13,10.930
2019-04-25 22:59:19,10.965
2019-04-25 22:59:25,10.965
2019-04-25 22:59:31,10.948
2019-04-25 22:59:37,10.888
2019-04-25 22:59:43,10.956
2019-04-25 22:59:49,10.939
2019-04-25 22:59:55,10.956
2019-04-25 23:00:01,10.888
2019-04-25 23:00:07,10.956
2019-04-25 23:00:13,10.956
2019-04-25 23:00:19,10.930
2019-04-25 23:00:25,10.939
